rnn_type,optimizer,learning_rate,momentum,activation,dropout,batch_norm,rnn_units,train_acc,val_acc,train_loss,val_loss,epochs,time_sec
BiLSTM,adam,0.001,,relu,0.2,True,64,0.7826985120773315,0.7179902791976929,0.4438563883304596,0.7116960883140564,8,35.04061460494995
BiLSTM,adam,0.001,,relu,0.2,True,128,0.787560760974884,0.7551053762435913,0.4342493414878845,0.635505735874176,7,33.03800654411316
BiLSTM,adam,0.001,,relu,0.2,True,256,0.8293760418891907,0.6970826387405396,0.3101072907447815,0.81880784034729,11,49.845543384552
BiLSTM,adam,0.001,,relu,0.3333,True,64,0.7893030643463135,0.749108612537384,0.411522775888443,0.6758177280426025,12,43.73386764526367
BiLSTM,adam,0.001,,relu,0.3333,True,128,0.7947325706481934,0.7429497838020325,0.4046693742275238,0.6534373760223389,12,45.90006399154663
BiLSTM,adam,0.001,,relu,0.3333,True,256,0.8250405192375183,0.743273913860321,0.3224134147167206,0.698670506477356,14,52.05662441253662
BiLSTM,adam,0.001,,tanh,0.2,True,64,0.8262965679168701,0.7346839308738708,0.32150277495384216,0.7284325957298279,12,35.78762745857239
BiLSTM,adam,0.001,,tanh,0.2,True,128,0.8072122931480408,0.7562398910522461,0.3919203281402588,0.6733816266059875,8,35.506508111953735
BiLSTM,adam,0.001,,tanh,0.2,True,256,0.8416936993598938,0.7199351787567139,0.3153400719165802,0.7368641495704651,10,46.09212374687195
BiLSTM,adam,0.001,,tanh,0.3333,True,64,0.8200162053108215,0.7398703694343567,0.34130197763442993,0.7053671479225159,16,53.90644335746765
BiLSTM,adam,0.001,,tanh,0.3333,True,128,0.8084278702735901,0.7520259022712708,0.38865867257118225,0.6745308637619019,12,46.96805763244629
BiLSTM,adam,0.001,,tanh,0.3333,True,256,0.7731361389160156,0.7254456877708435,0.5075424313545227,0.6984488368034363,7,33.93091917037964
BiLSTM,adam,0.001,,selu,0.2,True,64,0.8082658052444458,0.7364667654037476,0.36544689536094666,0.6901892423629761,10,38.292948722839355
BiLSTM,adam,0.001,,selu,0.2,True,128,0.805307924747467,0.6844408512115479,0.3873167634010315,0.8448686003684998,8,35.574047565460205
BiLSTM,adam,0.001,,selu,0.2,True,256,0.8600081205368042,0.7743922472000122,0.25584861636161804,0.7461360096931458,13,55.56960582733154
BiLSTM,adam,0.001,,selu,0.3333,True,64,0.7981361150741577,0.7494327425956726,0.3863590359687805,0.644718587398529,12,43.64968490600586
BiLSTM,adam,0.001,,selu,0.3333,True,128,0.7965964078903198,0.7434359788894653,0.41031333804130554,0.6822081804275513,11,44.55497097969055
BiLSTM,adam,0.001,,selu,0.3333,True,256,0.8202998638153076,0.7307941913604736,0.3391474187374115,0.7200301289558411,12,52.7501323223114
BiLSTM,adamw,0.001,,relu,0.2,True,64,0.789384126663208,0.7340356707572937,0.4105217158794403,0.6800503730773926,9,36.450461864471436
BiLSTM,adamw,0.001,,relu,0.2,True,128,0.8425040245056152,0.7351701855659485,0.2828829884529114,0.8031572699546814,14,51.77770757675171
BiLSTM,adamw,0.001,,relu,0.2,True,256,0.8262560963630676,0.7544570565223694,0.31750690937042236,0.734858512878418,10,45.89617657661438
BiLSTM,adamw,0.001,,relu,0.3333,True,64,0.7768638730049133,0.7176661491394043,0.45687466859817505,0.6904629468917847,11,40.83444261550903
BiLSTM,adamw,0.001,,relu,0.3333,True,128,0.7752836346626282,0.7257698774337769,0.46174994111061096,0.6688817143440247,9,38.29326772689819
BiLSTM,adamw,0.001,,relu,0.3333,True,256,0.7907212376594543,0.7298217415809631,0.41270825266838074,0.7181301116943359,10,46.25562644004822
BiLSTM,adamw,0.001,,tanh,0.2,True,64,0.8096434473991394,0.7144246101379395,0.3755108416080475,0.7580875158309937,9,35.57393264770508
BiLSTM,adamw,0.001,,tanh,0.2,True,128,0.8262560963630676,0.7306320667266846,0.34140485525131226,0.7090563774108887,10,40.96490550041199
BiLSTM,adamw,0.001,,tanh,0.2,True,256,0.857374370098114,0.760615885257721,0.2656230032444,0.707790195941925,12,52.478153705596924
BiLSTM,adamw,0.001,,tanh,0.3333,True,64,0.7708265781402588,0.7466774582862854,0.5091714262962341,0.6425045728683472,8,34.2892382144928
BiLSTM,adamw,0.001,,tanh,0.3333,True,128,0.809076189994812,0.7648298144340515,0.37206730246543884,0.6450375318527222,12,46.53886699676514
BiLSTM,adamw,0.001,,tanh,0.3333,True,256,0.8222447037696838,0.7314424514770508,0.3407689929008484,0.7626106142997742,13,55.94718790054321
BiLSTM,adamw,0.001,,selu,0.2,True,64,0.8564424514770508,0.7604538202285767,0.24530383944511414,0.7828289866447449,16,52.44501304626465
BiLSTM,adamw,0.001,,selu,0.2,True,128,0.8042544722557068,0.7066450715065002,0.3962273597717285,0.7870507836341858,8,35.51032614707947
BiLSTM,adamw,0.001,,selu,0.2,True,256,0.8418557643890381,0.7440842986106873,0.3053956627845764,0.7662726044654846,10,45.24890685081482
BiLSTM,adamw,0.001,,selu,0.3333,True,64,0.8075364828109741,0.7521880269050598,0.3499184846878052,0.6776477098464966,15,49.98597526550293
BiLSTM,adamw,0.001,,selu,0.3333,True,128,0.7955429553985596,0.7171798944473267,0.4124773144721985,0.73580402135849,10,40.71470093727112
BiLSTM,adamw,0.001,,selu,0.3333,True,256,0.821880042552948,0.7576985359191895,0.3332016170024872,0.6973926424980164,13,55.14385199546814
BiLSTM,sgd,0.001,0.95,relu,0.2,True,64,0.8005267381668091,0.7468395233154297,0.35163629055023193,0.6769893169403076,22,62.875677824020386
BiLSTM,sgd,0.001,0.95,relu,0.2,True,128,0.7791734337806702,0.7465153932571411,0.429210364818573,0.6445856690406799,14,48.94457387924194
BiLSTM,sgd,0.001,0.95,relu,0.2,True,256,0.7797001600265503,0.7487844228744507,0.4398697018623352,0.6750614643096924,13,52.51769232749939
BiLSTM,sgd,0.001,0.95,relu,0.3333,True,64,0.7421799302101135,0.6923825144767761,0.5725852847099304,0.718755304813385,15,46.7875337600708
